60,SF-S24,SF-L20,37.747299600000005,-122.41140290000001,37.769818,-122.42914850000001
61,SF-Q26,SF-O22,37.7532135,-122.4054805,37.759146,-122.42138030000001
62,SF-O25-1,SF-O22,37.760404,-122.4107857,37.75912533,-122.4213748
63,SF-J1,SF-H0,37.772954,-122.50907099999999,37.775211,-122.51120800000001
64,SF-A22,SF-O22,37.805465000000005,-122.4228655,37.759227,-122.4214432
65,SF-A27,SF-A27,37.80477,-122.40323400000001,37.80477,-122.40323400000001
66,SF-R19,SF-Q26,37.75050917,-122.43381979999998,37.75323983,-122.405502
67,SF-P22,SF-K28,37.7567083,-122.421025,37.77523487,-122.3974371
68,SF-F28-1,SF-F23,37.79136333,-122.399418,37.788436,-122.4203377
69,SF-I19,SF-Q30,37.7791075,-122.4370015,37.755461,-122.3885463
70,SF-F9,SF-J13,37.785111,-122.477667,37.775328,-122.458104
71,SF-H0,SF-J13,37.775211,-122.51120800000001,37.775328,-122.458104
72,SF-G23,SF-J13,37.78554333,-122.41958329999999,37.77535583,-122.4583717
73,SF-H13,SF-J13,37.77848699,-122.45864509999998,37.775328,-122.458104
74,SF-J12,SF-J13,37.7751205,-122.464998,37.775328,-122.458104
75,SF-J26,SF-N23,37.777676,-122.4062733,37.76374467,-122.41556969999999
76,SF-N24-2,SF-N23,37.7638471,-122.41300359999998,37.7637348,-122.415524
77,SF-J23-1,SF-N23,37.77683517,-122.41739229999999,37.76378983,-122.4155415
78,SF-C26-1,SF-H30,37.79801364,-122.4059504,37.78292609,-122.3879206
79,SF-C26-1,SF-N23,37.797920500000004,-122.4058993,37.76376583,-122.41551170000001
80,SF-H30,SF-H30,37.78303333,-122.3879685,37.78302333,-122.3879782
81,SF-N23,SF-N23,37.7637348,-122.415524,37.7637348,-122.415524
82,SF-M30,SF-H30,37.76704458,-122.3908335,37.78292609,-122.3879206
83,SF-M24,SF-N23,37.7670373,-122.41544250000001,37.7637348,-122.415524
84,SF-C25,SF-H30,37.80034933,-122.41076329999999,37.78306917,-122.38801720000001
85,SF-L28,SF-H30,37.77176211,-122.3984376,37.78292609,-122.3879206
86,SF-Q22-1,SF-N23,37.75512583,-122.4209943,37.763726,-122.4155687
87,SF-K19,SF-N23,37.772354,-122.4358575,37.7637348,-122.415524
88,SF-K30-2,SF-H30,37.7719996,-122.38996979999999,37.78292609,-122.3879206
89,SF-M21,SF-N23,37.76616803,-122.42663710000001,37.76378022,-122.41542460000001
90,SF-D29,SF-H30,37.796389399999995,-122.3945855,37.78292609,-122.3879206
91,SF-E29-1,SF-H30,37.795392,-122.394203,37.78292609,-122.3879206
92,SF-I21,SF-H30,37.778307,-122.42652700000001,37.78292609,-122.3879206
93,SF-M22-2,SF-N23,37.765429,-122.42188999999999,37.7637348,-122.415524
94,SF-N26,SF-N23,37.76341517,-122.407435,37.7637425,-122.4154553
95,SF-J3,SF-H30,37.775521999999995,-122.498498,37.78292609,-122.3879206
96,SF-O21,SF-N23,37.76136233,-122.4264787,37.76368883,-122.41559579999999
97,SF-J29,SF-N23,37.776598,-122.39528200000001,37.7637348,-122.415524
98,SF-C25,SF-N23,37.80046517,-122.4108253,37.7637175,-122.41559550000001
99,SF-J24,SF-N23,37.7743755,-122.4093932,37.763768,-122.41543419999999
100,SF-I26-,SF-N23,37.7802645,-122.4066435,37.7637348,-122.415524
101,SF-O18,SF-N23,37.759211,-122.43679750000001,37.7637348,-122.415524
102,SF-G30-2,SF-H30,37.787332,-122.3881105,37.78292609,-122.3879206
103,SF-W19,SF-H30,37.7328128,-122.4341404,37.78292609,-122.3879206
104,SF-F27,SF-H30,37.788975,-122.403452,37.78292609,-122.3879206
105,SF-M26-2,SF-N23,37.768544899999995,-122.40423740000001,37.7637348,-122.415524
106,SF-C20,SF-H30,37.7991295,-122.4340582,37.78364767,-122.3878622
107,SF-K26,SF-N23,37.77139867,-122.40580220000001,37.76370117,-122.41552
108,SF-M22-2,SF-H30,37.76537683,-122.4219098,37.782990500000004,-122.38798829999999
109,SF-F23,SF-H30,37.788848,-122.4206753,37.783205,-122.38798680000001
110,SF-F28-1,SF-N23,37.79130967,-122.39912120000001,37.763825,-122.41542079999999
111,SF-O25-1,SF-N23,37.7604469,-122.410807,37.7637348,-122.415524
112,SF-F28-1,SF-H30,37.79130467,-122.3989278,37.7830495,-122.3879557
113,SF-G30-1,SF-I28,37.78785167,-122.39217420000001,37.78110167,-122.39999850000001
114,SF-V29,SF-U30,37.73890064,-122.3895246,37.74197832,-122.38689199999999
115,SF-L28,SF-I28,37.77192183,-122.39815530000001,37.780502500000004,-122.39933899999998
116,SF-S30,SF-H30,37.75029383,-122.3858213,37.78294983,-122.387973
117,SF-F28-1,SF-I28,37.7912915,-122.3989027,37.78110917,-122.40010249999999
118,SF-J14,SF-I28,37.77766067,-122.4546803,37.7810475,-122.40003200000001
119,SF-G17,SF-I28,37.783972999999996,-122.44287800000001,37.7811944,-122.3999862
120,SF-H26,SF-I28,37.7838415,-122.40831429999999,37.78110533,-122.4001367
121,SF-D28,SF-I28,37.79728,-122.398436,37.7811944,-122.3999862
122,SF-J20,SF-I28,37.7770527,-122.4295585,37.7811944,-122.3999862
123,SF-Q30,SF-I28,37.7554365,-122.3886788,37.78112767,-122.399657
124,SF-I23-2,SF-A22,37.77877383,-122.4181472,37.80534783,-122.42320500000001
125,SF-G30-2,SF-I28,37.787332,-122.3881105,37.7811944,-122.3999862
126,SF-J21,SF-C20,37.77629367,-122.4261962,37.79908067,-122.4341033
127,SF-B25,SF-B25,37.80283917,-122.4133038,37.802814,-122.41330020000001
128,SF-A22,SF-C20,37.805353499999995,-122.42277320000001,37.79922483,-122.4338043
129,SF-O25-1,SF-A22,37.76047467,-122.4107973,37.8054175,-122.4228212
130,SF-A20,SF-B25,37.804432500000004,-122.433523,37.802767100000004,-122.4132756
131,SF-A20,SF-A22,37.80447433,-122.43355929999998,37.805336,-122.42295279999999
132,SF-A20,SF-C20,37.804432500000004,-122.433523,37.79920793,-122.43412169999999
133,SF-O21,SF-A22,37.7614205,-122.4264353,37.805442,-122.42313
134,SF-F27,SF-B25,37.788975,-122.403452,37.802766999999996,-122.413276
135,SF-F27,SF-A22,37.788975,-122.403452,37.805442,-122.42313
136,SF-E29-1,SF-A22,37.795392,-122.394203,37.805442,-122.42313
137,SF-B28,SF-C20,37.804648,-122.40208700000001,37.799208,-122.434122
138,SF-F23,SF-C20,37.78867633,-122.4205692,37.79921967,-122.43374170000001
139,SF-G10-1,SF-A22,37.7824855,-122.4719375,37.80534617,-122.42308419999999
140,SF-H13,SF-C20,37.77848699,-122.45864509999998,37.79920793,-122.43412169999999
141,SF-H29,SF-A22,37.7851994,-122.39621729999999,37.805442,-122.42313
142,SF-G26,SF-A22,37.78592233,-122.40890520000002,37.8054675,-122.42323300000001
143,SF-J22-2,SF-B25,37.77787317,-122.4230067,37.8027685,-122.41336329999999
144,SF-H30,SF-B25,37.78292609,-122.3879206,37.802767100000004,-122.4132756
145,SF-H30,SF-A22,37.78315483,-122.3879575,37.80542483,-122.4229475
146,SF-Q22-1,SF-C20,37.7552126,-122.42097520000002,37.79920793,-122.43412169999999
147,SF-L31-1,SF-H30,37.7717667,-122.3866885,37.78292609,-122.3879206
148,SF-I25,SF-B25,37.7810737,-122.4117382,37.802767100000004,-122.4132756
149,SF-A27,SF-A22,37.804821000000004,-122.40325870000001,37.80543933,-122.4231503
150,SF-J5,SF-A22,37.775681,-122.494064,37.805442,-122.42313
151,SF-F9,SF-A22,37.785111,-122.477667,37.805442,-122.42313
152,SF-D24,SF-C20,37.79636483,-122.41672679999999,37.79919483,-122.4341043
153,SF-D28,SF-A22,37.79739983,-122.398495,37.80547217,-122.4229365
154,SF-B25,SF-C20,37.802767100000004,-122.4132756,37.79920793,-122.43412169999999
155,SF-A22,SF-A22,37.80528333,-122.42300929999999,37.80546417,-122.42293729999999
156,SF-A22,SF-B25,37.805442,-122.42313,37.802767100000004,-122.4132756
157,SF-C20,SF-A22,37.7991715,-122.434152,37.8054225,-122.4230493
158,SF-B25,SF-A22,37.802767100000004,-122.4132756,37.805442,-122.42313
159,SF-D29,SF-A22,37.796389000000005,-122.394586,37.805442,-122.42313
160,SF-G30-2,SF-C20,37.78727467,-122.38810829999998,37.79918783,-122.4339053
161,SF-G30-2,SF-A22,37.787333000000004,-122.3880838,37.80542367,-122.4227402
162,SF-C20,SF-C20,37.79920793,-122.43412169999999,37.79920793,-122.43412169999999
163,SF-H28,SF-H30,37.78396917,-122.3988328,37.78319917,-122.3879767
164,SF-J3,SF-A22,37.775422999999996,-122.49843899999999,37.80528017,-122.4231168
165,SF-C25,SF-A22,37.800345,-122.410875,37.80529017,-122.4229345
166,SF-C25,SF-B25,37.80049604,-122.41088700000002,37.802767100000004,-122.4132756
167,SF-J26-2,SF-H30,37.77666378,-122.4079084,37.78292609,-122.3879206
168,SF-K30-2,SF-N23,37.7719395,-122.39012350000002,37.7637165,-122.4153645
169,SF-G23,SF-B25,37.785478999999995,-122.41934199999999,37.802767100000004,-122.4132756
170,SF-E20,SF-A22,37.79064667,-122.4325075,37.80545433,-122.42314850000001
171,SF-L28,SF-B25,37.771823499999996,-122.3983447,37.80281317,-122.41324329999999
172,SF-C25,SF-C20,37.80049604,-122.41088700000002,37.79920793,-122.43412169999999
173,SF-J1,SF-C20,37.77285233,-122.50903999999998,37.79918517,-122.4340663
174,SF-I23-2,SF-C20,37.778746000000005,-122.4181422,37.79915517,-122.4341305
175,SF-F23,SF-A22,37.788629,-122.420666,37.805442,-122.42313
176,SF-K27-2,SF-K29-1,37.77271083,-122.40352379999999,37.77604183,-122.3929682
177,SF-F23,SF-B25,37.78862879999999,-122.42066640000002,37.802767100000004,-122.4132756
178,SF-I19,SF-C20,37.779196999999996,-122.43705179999999,37.81846583,-122.47852720000002
179,SF-K29-1,SF-A22,37.77588,-122.39317,37.805442,-122.42313
180,SF-G26,SF-B25,37.78595383,-122.4090668,37.80272867,-122.4132797
181,SF-G13,SF-J13,37.78146762,-122.45880600000001,37.775328,-122.458104
182,SF-G25,SF-C20,37.78720667,-122.4133145,37.79923067,-122.43399950000001
183,SF-E20,SF-C20,37.79057567,-122.43246880000001,37.799181,-122.4339195
184,SF-K27-2,SF-C20,37.77275233,-122.4035285,37.79913133,-122.43404369999999
185,SF-P22,SF-C20,37.756707,-122.4212655,37.79918617,-122.43399270000002
186,SF-P22,SF-A22,37.75687133,-122.42115849999999,37.8052855,-122.4231345
187,SF-D29,SF-B25,37.79643733,-122.39454450000001,37.80281817,-122.4132693
188,SF-A25,SF-C20,37.806885,-122.411511,37.799182,-122.43414820000001
189,SF-J20,SF-J13,37.77732083,-122.42959750000001,37.77533967,-122.4581723
190,SF-B22,SF-B25,37.8023,-122.4244135,37.802767100000004,-122.4132756
191,SF-L29,SF-A22,37.77235633,-122.39288729999998,37.80541883,-122.4230395
192,SF-C28-1,SF-A22,37.799953,-122.398525,37.805442,-122.42313
193,SF-F28-1,SF-C20,37.791484499999996,-122.39894380000001,37.799214500000005,-122.434017
194,SF-A27,SF-B25,37.80477,-122.40323400000001,37.802767100000004,-122.4132756
195,SF-A25,SF-A22,37.806929,-122.41153600000001,37.805442,-122.42313
196,SF-C26-1,SF-B25,37.79801364,-122.4059504,37.802767100000004,-122.4132756
197,SF-G18,SF-B25,37.7844685,-122.4392433,37.8026945,-122.4131872
198,SF-C26-1,SF-C20,37.79797133,-122.40591470000001,37.79917483,-122.4339585
199,SF-G20,SF-C20,37.78537217,-122.4317988,37.79922817,-122.4340017
200,SF-J20,SF-B25,37.77718017,-122.4295287,37.802955,-122.41322179999999
201,SF-J20,SF-A22,37.777203,-122.42964280000001,37.805315,-122.42312
202,SF-C26-1,SF-A22,37.79801364,-122.4059504,37.805442,-122.42313
203,SF-F27,SF-C20,37.78877417,-122.4032612,37.799159,-122.4339418
204,SF-K19,SF-A22,37.772334,-122.43587179999999,37.805332,-122.42315320000002
205,SF-G9,SF-A22,37.78071989,-122.47610359999999,37.805442,-122.42313
206,SF-K19,SF-C20,37.77240617,-122.4357693,37.79921133,-122.4340787
207,SF-H0,SF-G12,37.77537433,-122.5112197,37.78233367,-122.4653247
208,SF-J17,SF-A22,37.77738617,-122.4419478,37.80543617,-122.4230483
209,SF-K28,SF-A22,37.77523487,-122.3974371,37.805442,-122.42313
210,SF-M22-2,SF-A22,37.765429,-122.42188999999999,37.805442,-122.42313
211,SF-G27,SF-B25,37.78608533,-122.40513529999998,37.802683,-122.41329350000001
212,SF-K21,SF-O22,37.77341397,-122.4273169,37.75921029999999,-122.4213392
213,SF-F29,SF-B25,37.79029644,-122.39387509999999,37.802767100000004,-122.4132756
214,SF-P21,SF-B25,37.75823842,-122.4260938,37.802767100000004,-122.4132756
215,SF-I30-2,SF-B25,37.7822586,-122.39146509999999,37.802767100000004,-122.4132756
216,SF-D27,SF-A22,37.795402,-122.4046885,37.805442,-122.42313
217,SF-H30,SF-C20,37.78292609,-122.3879206,37.79920793,-122.43412169999999
218,SF-G18,SF-C20,37.78441383,-122.439428,37.7992215,-122.43414170000001
219,SF-H0,SF-A22,37.77524567,-122.5112018,37.805423,-122.4230903
220,SF-N21,SF-O22,37.7630152,-122.42649679999998,37.75921029999999,-122.4213392
221,SF-I30-2,SF-C20,37.7822586,-122.39146509999999,37.79920793,-122.43412169999999
222,SF-G7,SF-C20,37.7819295,-122.48278549999999,37.79920793,-122.43412169999999
223,SF-G29-3,SF-B25,37.788032,-122.39562600000001,37.802767100000004,-122.4132756
224,SF-G29-3,SF-A22,37.78813283,-122.3955088,37.80546633,-122.4229747
225,SF-B22,SF-C20,37.80227983,-122.4244865,37.799174,-122.4341238
226,SF-N28,SF-A22,37.76507733,-122.3991102,37.80548433,-122.4229533
227,SF-J24,SF-B25,37.7745204,-122.4094494,37.802767100000004,-122.4132756
228,SF-G29-1,SF-B25,37.787152,-122.3986947,37.80271667,-122.41335120000001
229,SF-G29-1,SF-C20,37.7874921,-122.3982847,37.79920793,-122.43412169999999
230,SF-G30-1,SF-A22,37.78804233,-122.39200100000001,37.80534333,-122.4232475
231,SF-K15-,SF-J13,37.7719511,-122.4537048,37.775328,-122.458104
232,SF-G23,SF-A22,37.785478999999995,-122.41934199999999,37.805442,-122.42313
233,SF-Q30,SF-A22,37.755471,-122.38855320000002,37.805439,-122.4229483
234,SF-I20,SF-B25,37.78045006,-122.43194640000002,37.802767100000004,-122.4132756
235,SF-J22-2,SF-C20,37.777775,-122.4228385,37.799144500000004,-122.4341955
236,SF-O24,SF-A22,37.7605936,-122.41481709999998,37.805442,-122.42313
237,SF-G19,SF-B25,37.78381271,-122.43455890000001,37.802767100000004,-122.4132756
238,SF-D29,SF-C20,37.796389000000005,-122.394586,37.799208,-122.434122
239,SF-D27,SF-B25,37.79518933,-122.4045475,37.80270933,-122.4133127
240,SF-F29,SF-A22,37.79029644,-122.39387509999999,37.805442,-122.42313
241,SF-J28-2,SF-A22,37.77793367,-122.3969731,37.805442,-122.42313
242,SF-E29-1,SF-C20,37.79526233,-122.39417420000001,37.79919633,-122.4338775
243,SF-K28,SF-C20,37.77526717,-122.3974575,37.7991875,-122.43395679999999
244,SF-Q26,SF-A22,37.75328117,-122.40546950000001,37.805338,-122.42269350000001
245,SF-I23-1,SF-A22,37.78168283,-122.4184598,37.80531233,-122.42304299999999
246,SF-J20,SF-C20,37.777297499999996,-122.42968870000001,37.79918133,-122.4342455
247,SF-F26,SF-A22,37.78854283,-122.4082637,37.80540083,-122.4229295
248,SF-B21,SF-C20,37.800241,-122.425848,37.79920867,-122.4339808
249,SF-K19,SF-B25,37.7724735,-122.43578600000001,37.80276433,-122.4133175
250,SF-K29-1,SF-B25,37.77588,-122.39317,37.802767100000004,-122.4132756
251,SF-I24,SF-A22,37.778799,-122.4159632,37.805442,-122.42313
252,SF-I24,SF-C20,37.77860483,-122.41586370000002,37.79924217,-122.4336983
253,SF-T20,SF-B25,37.743697499999996,-122.4268352,37.80274433,-122.41325479999999
254,SF-J19,SF-B25,37.77780783,-122.43323600000001,37.80267217,-122.4133332
255,SF-K15-,SF-A22,37.771927000000005,-122.45373970000001,37.80529467,-122.42317779999999
256,SF-M30,SF-A22,37.76704458,-122.3908335,37.805442,-122.42313
257,SF-J21,SF-B25,37.7761955,-122.426165,37.80283133,-122.41320479999999
258,SF-G26,SF-C20,37.78579133,-122.40879650000001,37.79919767,-122.4337922
259,SF-H29,SF-C20,37.7851994,-122.39621729999999,37.79920793,-122.43412169999999
260,SF-P24,SF-A22,37.75886233,-122.41252320000001,37.80536317,-122.423056
261,SF-E29-1,SF-B25,37.795392,-122.394203,37.802767100000004,-122.4132756
262,SF-S24,SF-A22,37.747299600000005,-122.41140290000001,37.805442,-122.42313
263,SF-L31-1,SF-A22,37.7717667,-122.3866885,37.805442,-122.42313
264,SF-G25,SF-B25,37.78732677,-122.41327820000001,37.802767100000004,-122.4132756
265,SF-N28,SF-B25,37.76502567,-122.3989188,37.80279233,-122.4132158
266,SF-E27,SF-A22,37.7942465,-122.402855,37.805442,-122.42313
267,SF-E29-1,SF-J29-3,37.79534817,-122.39417069999999,37.77647817,-122.39418119999999
268,SF-S24,SF-P24,37.747299600000005,-122.41140290000001,37.758862,-122.412544
269,SF-H25,SF-J29-3,37.7841605,-122.41189320000001,37.77638133,-122.3943795
270,SF-G18,SF-G29-2,37.784419,-122.439361,37.787290000000006,-122.39438
271,SF-O18,SF-P24,37.75926133,-122.436856,37.75899033,-122.41263500000001
272,SF-J26,SF-P24,37.77779057,-122.40643190000002,37.758862,-122.412544
273,SF-N23,SF-J29-3,37.7637348,-122.415524,37.7763115,-122.39449499999999
274,SF-G30-2,SF-J29-3,37.78728867,-122.38808999999999,37.7765015,-122.39422549999999
275,SF-C25,SF-P24,37.8004095,-122.41085120000001,37.75877683,-122.4125585
276,SF-G26,SF-P24,37.785851,-122.4088358,37.75885667,-122.4125597
277,SF-Q30,SF-J29-3,37.75536713,-122.388795,37.7763115,-122.39449499999999
278,SF-A26,SF-A22,37.80717108,-122.409279,37.805442,-122.42313
279,SF-E23,SF-A22,37.79405783,-122.42163529999999,37.8053695,-122.4229962
280,SF-H25,SF-C20,37.78408017,-122.41205,37.799158,-122.4341295
281,SF-D27,SF-C20,37.795402,-122.4046885,37.79920793,-122.43412169999999
282,SF-I20,SF-C20,37.78074483,-122.4320082,37.79919533,-122.43418729999999
283,SF-Q30,SF-G29-2,37.75531208,-122.3885956,37.78574892,-122.3909335
284,SF-B22,SF-A22,37.8023,-122.4244135,37.805442,-122.42313
285,SF-G29-3,SF-J29-3,37.787707,-122.395699,37.77634583,-122.39440049999999
286,SF-M30,SF-J29-3,37.76704458,-122.3908335,37.7763115,-122.39449499999999
287,SF-J16,SF-C20,37.774801000000004,-122.4466518,37.79922983,-122.43429099999999
288,SF-O30,SF-G29-2,37.7616343,-122.3906477,37.787290000000006,-122.39438
289,SF-G30-1,SF-J29-3,37.787963,-122.3918085,37.7763115,-122.39449499999999
290,SF-F29,SF-C20,37.79029644,-122.39387509999999,37.79920793,-122.43412169999999
291,SF-W29,SF-G29-2,37.73623667,-122.38980929999998,37.78772633,-122.39356570000001
292,SF-I23-1,SF-C20,37.781565,-122.41849930000001,37.79929133,-122.43405530000001
293,SF-K25,SF-C20,37.7735405,-122.4118392,37.79763883,-122.4221172
294,SF-C25,SF-J29-3,37.80049604,-122.41088700000002,37.7763115,-122.39449499999999
295,SF-O18,SF-J29-3,37.75924733,-122.4367493,37.7763845,-122.3944682
296,SF-J22-2,SF-G29-2,37.77795317,-122.4228867,37.78754383,-122.39478170000001
297,SF-H26,SF-G29-2,37.78404748,-122.4085683,37.78718625,-122.3941916
298,SF-I29-2,SF-G29-2,37.78080582,-122.3949932,37.7872498,-122.394346
299,SF-C25,SF-G29-2,37.80048835,-122.411024,37.78721618,-122.39423470000001
300,SF-G29-1,SF-J29-3,37.7874921,-122.3982847,37.7763115,-122.39449499999999
301,SF-L28,SF-P24,37.77208233,-122.39835579999999,37.75898683,-122.41253200000001
302,SF-S22-1,SF-P24,37.74772433,-122.42023119999999,37.75876533,-122.41263899999998
303,SF-G29-2,SF-G29-2,37.787290000000006,-122.39438,37.787290000000006,-122.39438
304,SF-L31-1,SF-G29-2,37.771651500000004,-122.3866665,37.786811,-122.3940217
305,SF-H13,SF-A22,37.77861733,-122.45866229999999,37.8054085,-122.4231982
306,SF-G20,SF-P24,37.785394000000004,-122.431821,37.758862,-122.412544
307,SF-Z16,SF-P24,37.72238229,-122.4438098,37.758862,-122.412544
308,SF-J29,SF-G29-2,37.776598,-122.39528200000001,37.787290000000006,-122.39438
309,SF-A26,SF-J29-3,37.80717108,-122.409279,37.7763115,-122.39449499999999
310,SF-E23,SF-G29-2,37.7941995,-122.42168980000001,37.787321999999996,-122.3943305
311,SF-R24,SF-P24,37.75102783,-122.4119707,37.75886433,-122.41257979999999
312,SF-J23-1,SF-C20,37.776619000000004,-122.41738500000001,37.79920793,-122.43412169999999
313,SF-N25,SF-G29-2,37.76454483,-122.41035670000001,37.787153499999995,-122.3946482
314,SF-I28,SF-P24,37.78110883,-122.39989320000001,37.75890833,-122.4125787
315,SF-B19,SF-A22,37.8026635,-122.4360635,37.805442,-122.42313
316,SF-O21,SF-P24,37.7614205,-122.4264353,37.758862,-122.412544
317,SF-M20,SF-P24,37.76619317,-122.43116770000002,37.75889483,-122.4125893
318,SF-K21,SF-C20,37.773470700000004,-122.4272358,37.79915412,-122.4351029
319,SF-M25,SF-G29-2,37.76703383,-122.41061450000001,37.7869385,-122.3948013
320,SF-M21,SF-P24,37.7661,-122.4266585,37.758862,-122.412544
321,SF-L26,SF-J29-3,37.76925083,-122.4069712,37.77636783,-122.3945648
322,SF-N22-2,SF-G29-2,37.7632985,-122.422067,37.78720117,-122.3949678
323,SF-L21,SF-G29-2,37.769244,-122.4269645,37.787290000000006,-122.39438
324,SF-Q30,SF-P24,37.75536713,-122.388795,37.758862,-122.412544
325,SF-E29-2,SF-G29-2,37.79451367,-122.39487849999999,37.78719367,-122.3942328
326,SF-N28,SF-G29-2,37.764965000000004,-122.3990255,37.787290000000006,-122.39438
327,SF-N28,SF-P24,37.76499383,-122.3990807,37.75901033,-122.4124815
328,SF-K25,SF-G29-2,37.77340117,-122.41185719999999,37.78708183,-122.39479879999999
329,SF-J26-2,SF-P24,37.77651167,-122.40811219999999,37.75893833,-122.4125612
330,SF-K28-3,SF-G29-2,37.773238,-122.399998,37.787290000000006,-122.39438
331,SF-S22-1,SF-G29-2,37.7476445,-122.42018929999999,37.78548633,-122.3966988
332,SF-L28,SF-J29-3,37.77176211,-122.3984376,37.7763115,-122.39449499999999
